2020-10-30 16:04:43.324 logback [http-nio-9999-exec-2] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------距离上次登录时间----------------:3s
2020-10-30 16:04:46.364 logback [http-nio-9999-exec-6] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------前端传过来token----------------:4d933973-7f06-42c3-98ae-b8330a136856
2020-10-30 16:04:46.364 logback [http-nio-9999-exec-6] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------redis取出token-----------------:4d933973-7f06-42c3-98ae-b8330a136856
2020-10-30 16:04:46.364 logback [http-nio-9999-exec-6] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------redis_token和token相等----------------
2020-10-30 16:04:46.364 logback [http-nio-9999-exec-6] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------距离上次登录时间----------------:3s
2020-10-30 16:04:51.279 logback [http-nio-9999-exec-4] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------前端传过来token----------------:4d933973-7f06-42c3-98ae-b8330a136856
2020-10-30 16:04:51.279 logback [http-nio-9999-exec-4] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------redis取出token-----------------:4d933973-7f06-42c3-98ae-b8330a136856
2020-10-30 16:04:51.279 logback [http-nio-9999-exec-4] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------redis_token和token相等----------------
2020-10-30 16:04:51.279 logback [http-nio-9999-exec-4] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------距离上次登录时间----------------:4s
2020-10-30 16:04:54.676 logback [http-nio-9999-exec-9] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------前端传过来token----------------:4d933973-7f06-42c3-98ae-b8330a136856
2020-10-30 16:04:54.676 logback [http-nio-9999-exec-9] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------redis取出token-----------------:4d933973-7f06-42c3-98ae-b8330a136856
2020-10-30 16:04:54.676 logback [http-nio-9999-exec-9] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------redis_token和token相等----------------
2020-10-30 16:04:54.676 logback [http-nio-9999-exec-9] INFO  com.fz.zf.config.app.AuthInterceptor - ----------------距离上次登录时间----------------:3s
2020-10-30 16:17:21.277 logback [Thread-25] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4a316dc7: startup date [Fri Oct 30 16:00:05 CST 2020]; root of context hierarchy
2020-10-30 16:17:21.290 logback [Thread-25] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2020-10-30 16:17:21.291 logback [Thread-25] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2020-10-30 16:17:22.443 logback [Thread-25] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-10-30 16:17:22.470 logback [Thread-25] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
